0.6829882236286837;0.654796656229327;1.0
2.040990429336424;0.868385326179869;1.0
-0.13975154496465794;1.4543905020564218;1.0
0.8857478515148975;0.28634182737679664;0.0
1.1824585263269392;0.502289491677346;1.0
1.019208260595393;0.5745341664519004;1.0
0.3893615855255742;0.7528827743546858;1.0
-0.5603845755623929;0.7126810996524465;0.0
0.9018435234336857;0.05393087267310873;0.0
0.20674790668801218;1.0062076930911876;1.0
1.323523311663566;0.7108241678679321;1.0
0.38375871246426885;0.8518023787510323;0.0
0.9691216262804108;0.5145126571879838;1.0
0.6699009243928409;0.9193385896119642;0.0
0.12320759274118598;1.0135338991442873;1.0
1.016783356949077;0.4423312373614665;1.0
2.0082992986981276;1.3164343463147175;1.0
0.7215803194631376;0.6274288571321532;1.0
-0.8560420970262654;0.021813589551874103;0.0
0.18268527733992224;1.287798698552509;1.0
-0.050499223228938496;1.0148964175953128;0.0
-0.8407518438307929;0.5381502743615032;0.0
1.5104034061231972;0.5448890362786603;1.0
1.5081597406509932;0.5876218156565037;1.0
-0.7615058591248454;0.8484491893958538;0.0
0.5914108761879276;0.7822828018552758;0.0
1.8395300761898805;1.0960424370907422;1.0
2.1524836676764165;1.4286169881149853;1.0
0.0658295179205794;1.225856473037742;1.0
1.5197164577226925;0.7245788340829674;1.0
1.0727899231994398;0.4336873564708884;0.0
0.04476546578528845;1.2532922680414305;1.0
0.8723501878297452;0.578134242087755;0.0
0.8302266154695426;0.3177939313900834;0.0
0.7238519208180247;0.6861238145937293;1.0
-0.8399558844377638;0.5594068715625279;0.0
1.0209048198293993;-0.014166384442798163;0.0
-0.22648531608853945;1.0737119194030333;0.0
0.6031218177859998;0.989957303783624;0.0
-0.10106167713003084;1.1838714951180582;0.0
-0.45332130249049896;0.7968929360886572;0.0
-0.05536069560422566;1.186700483390104;0.0
1.960725341126403;1.1360614530464976;1.0
0.17149082608693256;0.9431170005513643;0.0
-0.2521830371410445;0.86859179763247;0.0
0.39440972903460325;1.1030738075729405;0.0
1.1861249567523287;0.47342716440745924;1.0
1.1005889128997526;0.7392974542434532;1.0
-0.6553395351267192;0.8091734761855272;0.0
